County,Date,Status,Cases,Deaths,Cases.Cumulative,Deaths.Cumulative,Updated,Region,County.FIPS.Character,State.Name,State.FIPS.Character,State.Abb,pop2018,GrowthRate,Density,Detroit
Not Detroit,2020-08-24T00:00:00Z,Total,1160,5,112877,1642,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-08-25T00:00:00Z,Total,1043,6,113920,1648,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-08-26T00:00:00Z,Total,1029,4,114949,1652,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-08-27T00:00:00Z,Total,977,3,115926,1655,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-08-28T00:00:00Z,Total,1004,5,116930,1660,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-08-29T00:00:00Z,Total,701,2,117631,1662,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-08-30T00:00:00Z,Total,511,3,118142,1665,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-08-31T00:00:00Z,Total,1173,5,119315,1670,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-01T00:00:00Z,Total,1030,6,120345,1676,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-02T00:00:00Z,Total,1170,3,121515,1679,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-03T00:00:00Z,Total,981,4,122496,1683,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-04T00:00:00Z,Total,949,1,123445,1684,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-05T00:00:00Z,Total,578,4,124023,1688,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-06T00:00:00Z,Total,527,4,124550,1692,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-07T00:00:00Z,Total,674,3,125224,1695,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-08T00:00:00Z,Total,1254,3,126478,1698,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-09T00:00:00Z,Total,1316,2,127794,1700,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-10T00:00:00Z,Total,1043,4,128837,1704,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-11T00:00:00Z,Total,1208,3,130045,1707,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-12T00:00:00Z,Total,716,2,130761,1709,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-13T00:00:00Z,Total,620,4,131381,1713,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-14T00:00:00Z,Total,1316,4,132697,1717,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-15T00:00:00Z,Total,1315,4,134012,1721,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-16T00:00:00Z,Total,1161,5,135173,1726,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-17T00:00:00Z,Total,1071,6,136244,1732,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-18T00:00:00Z,Total,1074,3,137318,1735,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-19T00:00:00Z,Total,641,4,137959,1739,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-20T00:00:00Z,Total,705,2,138664,1741,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-21T00:00:00Z,Total,1743,4,140407,1745,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-22T00:00:00Z,Total,1543,3,141950,1748,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-23T00:00:00Z,Total,1275,9,143225,1757,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-24T00:00:00Z,Total,1010,8,144235,1765,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-25T00:00:00Z,Total,793,5,145028,1770,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-26T00:00:00Z,Total,618,10,145646,1780,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-27T00:00:00Z,Total,588,6,146234,1786,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-28T00:00:00Z,Total,893,5,147127,1791,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-29T00:00:00Z,Total,844,12,147971,1803,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-09-30T00:00:00Z,Total,827,5,148798,1808,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-01T00:00:00Z,Total,759,8,149557,1816,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-02T00:00:00Z,Total,756,6,150313,1822,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-03T00:00:00Z,Total,697,18,151010,1840,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-04T00:00:00Z,Total,649,6,151659,1846,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-05T00:00:00Z,Total,1146,8,152805,1854,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-06T00:00:00Z,Total,1065,9,153870,1863,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-07T00:00:00Z,Total,1107,8,154977,1871,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-08T00:00:00Z,Total,1092,7,156069,1878,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-09T00:00:00Z,Total,1098,12,157167,1890,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-10T00:00:00Z,Total,925,11,158092,1901,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-11T00:00:00Z,Total,832,4,158924,1905,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-12T00:00:00Z,Total,1494,19,160418,1924,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-13T00:00:00Z,Total,1417,13,161835,1937,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-14T00:00:00Z,Total,1364,13,163199,1950,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-15T00:00:00Z,Total,1339,13,164538,1963,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-16T00:00:00Z,Total,1332,12,165870,1975,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-17T00:00:00Z,Total,1165,22,167035,1997,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-18T00:00:00Z,Total,1138,18,168173,2015,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-19T00:00:00Z,Total,1852,14,170025,2029,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-20T00:00:00Z,Total,1828,17,171853,2046,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-21T00:00:00Z,Total,1874,17,173727,2063,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-22T00:00:00Z,Total,1874,19,175601,2082,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-23T00:00:00Z,Total,1903,25,177504,2107,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-24T00:00:00Z,Total,1637,22,179141,2129,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-25T00:00:00Z,Total,1549,16,180690,2145,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-26T00:00:00Z,Total,2643,20,183333,2165,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-27T00:00:00Z,Total,2586,19,185919,2184,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-28T00:00:00Z,Total,2709,26,188628,2210,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-29T00:00:00Z,Total,2573,17,191201,2227,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-30T00:00:00Z,Total,2667,27,193868,2254,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-10-31T00:00:00Z,Total,2085,26,195953,2280,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-01T00:00:00Z,Total,2319,25,198272,2305,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-02T00:00:00Z,Total,4020,25,202292,2330,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-03T00:00:00Z,Total,4014,25,206306,2355,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-04T00:00:00Z,Total,4051,31,210357,2386,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-05T00:00:00Z,Total,4256,43,214613,2429,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-06T00:00:00Z,Total,4188,46,218801,2475,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-07T00:00:00Z,Total,3253,45,222054,2520,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-08T00:00:00Z,Total,2920,41,224974,2561,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-09T00:00:00Z,Total,5596,38,230570,2599,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-10T00:00:00Z,Total,5516,54,236086,2653,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-11T00:00:00Z,Total,4926,48,241012,2701,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-12T00:00:00Z,Total,4659,43,245671,2744,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-13T00:00:00Z,Total,4444,61,250115,2805,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-14T00:00:00Z,Total,3167,53,253282,2858,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-15T00:00:00Z,Total,2631,65,255913,2923,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-16T00:00:00Z,Total,5047,56,260960,2979,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-17T00:00:00Z,Total,4515,61,265475,3040,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-18T00:00:00Z,Total,4392,78,269867,3118,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-19T00:00:00Z,Total,4006,63,273873,3181,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-20T00:00:00Z,Total,4042,64,277915,3245,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-21T00:00:00Z,Total,2768,74,280683,3319,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-22T00:00:00Z,Total,2322,68,283005,3387,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-23T00:00:00Z,Total,4753,79,287758,3466,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-24T00:00:00Z,Total,4224,78,291982,3544,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-25T00:00:00Z,Total,3782,67,295764,3611,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-26T00:00:00Z,Total,1677,69,297441,3680,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-27T00:00:00Z,Total,3353,80,300794,3760,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-28T00:00:00Z,Total,2635,69,303429,3829,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-29T00:00:00Z,Total,2399,74,305828,3903,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-11-30T00:00:00Z,Total,4683,87,310511,3990,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-01T00:00:00Z,Total,4107,88,314618,4078,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-02T00:00:00Z,Total,3630,81,318248,4159,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-03T00:00:00Z,Total,3472,75,321720,4234,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-04T00:00:00Z,Total,3204,97,324924,4331,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-05T00:00:00Z,Total,2319,102,327243,4433,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-06T00:00:00Z,Total,1983,88,329226,4521,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-07T00:00:00Z,Total,3584,101,332810,4622,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-08T00:00:00Z,Total,2936,106,335746,4728,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-09T00:00:00Z,Total,2645,112,338391,4840,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-10T00:00:00Z,Total,2631,80,341022,4920,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-11T00:00:00Z,Total,2547,101,343569,5021,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-12T00:00:00Z,Total,1745,95,345314,5116,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-13T00:00:00Z,Total,1536,97,346850,5213,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-14T00:00:00Z,Total,2676,86,349526,5299,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-15T00:00:00Z,Total,2368,78,351894,5377,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-16T00:00:00Z,Total,2112,83,354006,5460,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-17T00:00:00Z,Total,1916,92,355922,5552,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-18T00:00:00Z,Total,1956,88,357878,5640,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-19T00:00:00Z,Total,1367,82,359245,5722,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-20T00:00:00Z,Total,1226,87,360471,5809,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-21T00:00:00Z,Total,2206,79,362677,5888,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-22T00:00:00Z,Total,1729,57,364406,5945,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-23T00:00:00Z,Total,1824,66,366230,6011,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-24T00:00:00Z,Total,1309,69,367539,6080,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-25T00:00:00Z,Total,976,76,368515,6156,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-26T00:00:00Z,Total,1764,63,370279,6219,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-27T00:00:00Z,Total,1562,67,371841,6286,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-28T00:00:00Z,Total,2618,71,374459,6357,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-29T00:00:00Z,Total,2190,52,376649,6409,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-30T00:00:00Z,Total,2143,56,378792,6465,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2020-12-31T00:00:00Z,Total,1749,51,380541,6516,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-01T00:00:00Z,Total,1404,57,381945,6573,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-02T00:00:00Z,Total,1683,46,383628,6619,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-03T00:00:00Z,Total,1581,54,385209,6673,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-04T00:00:00Z,Total,2824,46,388033,6719,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-05T00:00:00Z,Total,2256,48,390289,6767,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-06T00:00:00Z,Total,1998,38,392287,6805,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-07T00:00:00Z,Total,1805,59,394092,6864,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-08T00:00:00Z,Total,1782,65,395874,6929,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-09T00:00:00Z,Total,1286,45,397160,6974,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-10T00:00:00Z,Total,1251,52,398411,7026,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-11T00:00:00Z,Total,1886,47,400297,7073,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-12T00:00:00Z,Total,1527,48,401824,7121,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-13T00:00:00Z,Total,1482,47,403306,7168,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-14T00:00:00Z,Total,1513,43,404819,7211,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-15T00:00:00Z,Total,1704,37,406523,7248,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-16T00:00:00Z,Total,1065,44,407588,7292,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-17T00:00:00Z,Total,996,40,408584,7332,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-18T00:00:00Z,Total,1472,31,410056,7363,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-19T00:00:00Z,Total,1355,43,411411,7406,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-20T00:00:00Z,Total,1336,34,412747,7440,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-21T00:00:00Z,Total,1229,41,413976,7481,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-22T00:00:00Z,Total,1243,27,415219,7508,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-23T00:00:00Z,Total,939,34,416158,7542,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-24T00:00:00Z,Total,824,28,416982,7570,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-25T00:00:00Z,Total,1412,23,418394,7593,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-26T00:00:00Z,Total,1105,33,419499,7626,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-27T00:00:00Z,Total,1156,26,420655,7652,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-28T00:00:00Z,Total,961,26,421616,7678,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-29T00:00:00Z,Total,887,33,422503,7711,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-30T00:00:00Z,Total,807,27,423310,7738,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-01-31T00:00:00Z,Total,708,30,424018,7768,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-02-01T00:00:00Z,Total,1119,25,425137,7793,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-02-02T00:00:00Z,Total,887,17,426024,7810,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-02-03T00:00:00Z,Total,914,28,426938,7838,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-02-04T00:00:00Z,Total,947,31,427885,7869,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-02-05T00:00:00Z,Total,932,31,428817,7900,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-02-06T00:00:00Z,Total,822,25,429639,7925,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-02-07T00:00:00Z,Total,765,18,430404,7943,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-02-08T00:00:00Z,Total,1748,13,432152,7956,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-02-09T00:00:00Z,Total,1598,23,433750,7979,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-02-10T00:00:00Z,Total,1333,25,435083,8004,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-02-11T00:00:00Z,Total,1163,26,436246,8030,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-02-12T00:00:00Z,Total,1169,21,437415,8051,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
Not Detroit,2021-02-13T00:00:00Z,Total,816,16,438231,8067,2021-12-29T14:11:47Z,26107,26107,michigan,26,MI,43545,1.6172,77.1,No
